id,description,source,page,extraction_method
NIELIT_Campus_BOQ_p223_l17,"35 19.1 Providing, laying &jointing glazed stoneware pipes grade 'A'with stiffmixture of",NIELIT_Campus_BOQ,223,text
NIELIT_Campus_BOQ_p223_l18,cement mortar inthe proportion of1:1 (1cement :1fine sand) including,NIELIT_Campus_BOQ,223,text
NIELIT_Campus_BOQ_p223_l21,36 19.2 Providing and laying cement concrete 1:5:10 (1cement: 5coarse sand :10,NIELIT_Campus_BOQ,223,text
NIELIT_Campus_BOQ_p223_l22,graded stone aggregate 40mm nominal size) alround SW pipes including bed,NIELIT_Campus_BOQ,223,text
NIELIT_Campus_BOQ_p223_l23,concrete as per standard design.,NIELIT_Campus_BOQ,223,text
NIELIT_Campus_BOQ_p223_l24,a) 19.2.1 100 mm dia RCC pipe Mtr 10.00 496.90 4969.00,NIELIT_Campus_BOQ,223,text
NIELIT_Campus_BOQ_p223_l26,grating brick masonry chamber with water tight CICover with frame of,NIELIT_Campus_BOQ,223,text
NIELIT_Campus_BOQ_p224_l3,19.4.1.1 With FPS bricks class designation 75. Each 4.00 1256.35 5025.00,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l4,38 19.6 Providing andlaying non-pressure NP2 class (light duty) RCC pipes with collars,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l5,jointed with stiffmixture ofcement mortar intheproportion of1:2(1cement :2,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l6,fine sand) including testing of the joints etc. complete.,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l7,19.6.1 100 mm dia RCC pipe Mtr 50.00 218.35 10918.00,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l8,39 19.7 Constructing brick masonary manhole incement mortar 1:4(1cement: 4coarse,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l9,sand) RCC topslab with 1:2:4 mix(1cement: 2coarse sand: 4graded stone,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l10,"aggregate 20mm nominal size), fondation concrete 1:4:8 (1cement: 4coarse",NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l11,sand: 8graded stone aggregate 40mm nominal size) inside plastering 12mm,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l12,thick withcement mortar 1:3(1cement: 3coarse sand) finished withfloating coat,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l13,ofneat cement and making channels incement concrete 1:2:4 (1cement: 2,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l14,coarse sand: 4graded stone aggregated 20mm nominal size) finished with a,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l15,floating coat of neat cement complete as per standard design.,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l19,19.7.1.1 With FPS bricks with class designation 75 Each 6.00 7132.00 42792.00,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l21,encapsulated asperIS:10910 on12mm diasteel bar comforming toIS:1786,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l28,"visible even after fixing, including fixing inmanholes with 30x20x15cm cement",NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p224_l29,concrete block 1:3:6 (1cement :3coarse sand :6graded stone aggregate,NIELIT_Campus_BOQ,224,text
NIELIT_Campus_BOQ_p225_l3,E) EARTH WORK( INTERNAL PLUMBING WORK),NIELIT_Campus_BOQ,225,text
NIELIT_Campus_BOQ_p225_l9,"42 2.10 Excavating trenches ofrequired width forpipes, cables, etc.including excavation",NIELIT_Campus_BOQ,225,text
NIELIT_Campus_BOQ_p225_l16,"2.10.1.2 Pipes, cables etc. exceeding 80mm dia but not exceeding 300mm dia Mtr 60.00 165.60 9936.00",NIELIT_Campus_BOQ,225,text
NIELIT_Campus_BOQ_p225_l17,"43 2.25 Filling available excavted earth (excluding rock) intrenches, plinth sides of",NIELIT_Campus_BOQ,225,text
NIELIT_Campus_BOQ_p225_l18,foundations etc. inlayet notexceeding 20cmindepth consolidation earth,NIELIT_Campus_BOQ,225,text
NIELIT_Campus_BOQ_p226_l1,"1 INTERNAL ELECTRICAL, 370269.50 70950.66",NIELIT_Campus_BOQ,226,text
NIELIT_Campus_BOQ_p227_l2,1 1.10 Wiring forlight point/ fanpoint/ exhaust fanpoint/ callbellpoint with 1.5sq.mm FRPVC insulated,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l3,"copper conductor single core cable insurface /recessed medium class PVC conduit, with modular",NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l7,2 1.11 Wiring fortwin control light point with 1.5sq.mm FRPVC insulated copper conductor single core cable,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l8,"insurface /recessed medium class PVC conduit, 2waymodular switch, modular plate, suitable GIbox",NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l11,"3 1.12 Wiring forlight/power plug with 2x4Sq.mm FRPVC insulated, copper conductor, single core cable in",NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l12,surface/recessed PVC conduit alongwith 1No.4Sq.mm FRPVC insulated copper conductor single,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l14,"4 1.13 Wiring forlight/power plug with 4x4Sq.mm FRPVC insulated, copper conductor, single core cable in",NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l15,surface/recessed PVC conduit alongwith 2Nos. 4Sq.mm FRPVC insulated copper conductor single,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l17,5 1.14 Wiring forcircuit/sub main wiring alongwith earth wire with thefollowing sizes ofPVC insulated copper,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l18,"conductor, single core cable in surface/recessed PVC conduit as required.",NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l19,a) 1.14.1 2x1.5 Sqmm + 1x1.5 Sq.mm (For circuit wiring) Metre 160 107.00 17120.00,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l20,b) 1.14.4 2x6 Sqmm + 1x6 Sq.mm (For A/C wiring) Metre 40 206.00 8240.00,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l21,c) 1.14.11 4x10 Sqmm + 2x10 Sq.mm (For sub-main wiring) Metre 40 562.00 22480.00,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l24,surface/recessed steel/PVC conduit as required.Metre 30 22.00 660.00NATIONAL BUILDINGS CONSTRUCTION CORPORATION LIMITED,NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p227_l27,"NAME OF WORK : PROVIDING INTERNAL ELECTRICAL INSTALLATIONS IN TYPE -I QTRs AT NEILET, AGARTALA",NIELIT_Campus_BOQ,227,text
NIELIT_Campus_BOQ_p228_l1,7 1.20 Supplying and fixing offollowing sizes ofsteel conduit along with accessories insurface/recess,NIELIT_Campus_BOQ,228,text
NIELIT_Campus_BOQ_p228_l2,"including painting incase ofsurface conduit, orcutting thewallandmaking good thesame incase of",NIELIT_Campus_BOQ,228,text
NIELIT_Campus_BOQ_p228_l3,recessed conduit as required.,NIELIT_Campus_BOQ,228,text
NIELIT_Campus_BOQ_p228_l7,size phenolic laminated sheet cover in front including painting etc. as required.,NIELIT_Campus_BOQ,228,text
NIELIT_Campus_BOQ_p229_l2,"16 1.41 Installation, testing and commissioning ofprewired fluorescent fitting/compact fluorescent fitting ofall",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l3,"types, complete with allaccessories and tubes etc. directly onceiling/wall including connection 1.5",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l5,"17 1.44 Installation, testing andcommissioning ofceiling fan,including wiring thedown rods ofstandard length",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l7,18 1.49 Numbering of ceiling fan/exhaust fan/ fluorescent fittings as required. Each 10 19.50 195.00,NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l11,"20 2.3 Supplying and fixing following way, single pole and neutral, sheet steel, MCB distribution board, 240",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l13,"interconnections, powder painted including earthing etc. as required. (But without MCB/RCCB/Isolator ) a) 2.3.1 2 + 4 way, Single door Each 4 473.00 1892.00",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l20,"current circuit breaker (RCCB), having asensitivity current upto 300 mAintheexisting MCB DB",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l25,"enclosed plug topalongwith 20amps ""C""curve, SP,MCB, insheet steel enclosure, onsurface orin",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l28,"25 5.2 Earthing with GIearth pipe 4.5mlong, 40mm diaincluding accessories, and providing masonary",NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p229_l29,enclosure with cover plate having locking arrangement andwatering pipe etc.with charcoal /coke and,NIELIT_Campus_BOQ,229,text
NIELIT_Campus_BOQ_p230_l5,surface/ recessed conduit/ submain wiring/ cable as required.Metre 19 19.50 371.00,NIELIT_Campus_BOQ,230,text
NIELIT_Campus_BOQ_p230_l8,28 NS Supplying of Ding bell fittings complete with all standard accessories Each 2 82.76 166.00,NIELIT_Campus_BOQ,230,text
NIELIT_Campus_BOQ_p230_l9,29 NSSupplying oflight fittings complete with allstandard accessories without starter &T5Lamp ofthe,NIELIT_Campus_BOQ,230,text
NIELIT_Campus_BOQ_p230_l11,a)1x28 WFl.Fitting asperBajaj Product. NoBLPR 128 with lamp orsimilar specification ofother,NIELIT_Campus_BOQ,230,text
NIELIT_Campus_BOQ_p230_l21,"of1.6mmthick sheet duly powder coated, integrated loose wire box, complete with Incomer MCCB,",NIELIT_Campus_BOQ,230,text
NIELIT_Campus_BOQ_p230_l24,chamber as required.,NIELIT_Campus_BOQ,230,text
NIELIT_Campus_BOQ_p231_l2,1 1.10 Wiring forlight point/ fanpoint/ exhaust fanpoint/ callbellpoint with1.5sq.mm FRPVC insulated,NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l3,"copper conductor single core cable insurface /recessed medium class PVC conduit, with",NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l7,2 1.11 Wiring fortwin control light point with 1.5sq.mm FRPVC insulated copper conductor single core,NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l8,"cable insurface /recessed medium class PVC conduit, 2way modular switch, modular plate,",NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l11,"3 1.12 Wiring forlight/power plug with 2x4Sq.mm FRPVC insulated, copper conductor, single core",NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l12,cable insurface/recessed PVC conduit alongwith 1No.4Sq.mm FRPVC insulated copper,NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l14,"4 1.13 Wiring forlight/power plug with 4x4Sq.mm FRPVC insulated, copper conductor, single core",NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l15,cable insurface/recessed PVC conduit alongwith 2Nos. 4Sq.mm FRPVC insulated copper,NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l17,5 1.14 Wiring forcircuit/sub main wiring alongwith earth wire with thefollowing sizes ofPVC insulated,NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l18,"copper conductor, single core cable in surface/recessed PVC conduit as required.",NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l19,a) 1.14.1 2x1.5 Sqmm + 1x1.5 Sq.mm (For circuit wiring) Metre 300 107.00 32100.00,NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l26,surface/recessed steel/PVC conduit as required.Metre 30 22.00 660.00NATIONAL BUILDINGS CONSTRUCTION CORPORATION LIMITED,NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p231_l29,"NAME OF WORK : PROVIDING INTERNAL ELECTRICAL INSTALLATIONS IN TYPE -III QTRs AT NEILET, AGARTALA",NIELIT_Campus_BOQ,231,text
NIELIT_Campus_BOQ_p232_l1,7 1.21 Supplying andfixing offollowing sizes ofmedium class PVC conduit along with accessories in,NIELIT_Campus_BOQ,232,text
NIELIT_Campus_BOQ_p232_l2,surface/recess including cutting thewallandmaking good thesame incase ofrecessed conduit,NIELIT_Campus_BOQ,232,text
NIELIT_Campus_BOQ_p232_l7,suitable size phenolic laminated sheet cover in front including painting etc. as required.,NIELIT_Campus_BOQ,232,text
NIELIT_Campus_BOQ_p232_l30,"16 1.41 Installation, testing andcommissioning ofprewired fluorescent fitting/compact fluorescent fitting",NIELIT_Campus_BOQ,232,text
NIELIT_Campus_BOQ_p232_l31,"ofalltypes, complete with allaccessories and tubes etc. directly onceiling/wall including",NIELIT_Campus_BOQ,232,text
NIELIT_Campus_BOQ_p233_l1,"17 1.44 Installation, testing andcommissioning ofceiling fan,including wiring thedown rods ofstandard",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l4,18 1.49 Numbering of ceiling fan/exhaust fan/ fluorescent fittings as required. Each 20 19.50 390.00,NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l8,"20 2.3 Supplying andfixing following way, single pole andneutral, sheet steel, MCB distribution board,",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l10,"bar, interconnections, powder painted including earthing etc. asrequired. (But without",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l11,MCB/RCCB/Isolator),NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l12,"a) 2.3.2 2 + 6 way, Single door Each 2 513.00 1026.00",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l13,"b) 2.3.3 2 + 8 way, Single door Each 2 553.00 1106.00",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l20,"current circuit breaker (RCCB), having asensitivity current upto 300mAintheexisting MCB DB",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l25,"metal enclosed plug topalongwith 20amps ""C""curve, SP,MCB, insheet steel enclosure, on",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l28,"25 5.2 Earthing withGIearth pipe 4.5mlong, 40mm diaincluding accessories, andproviding masonary",NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p233_l29,enclosure with cover plate having locking arrangement and watering pipe etc.with charcoal /,NIELIT_Campus_BOQ,233,text
NIELIT_Campus_BOQ_p234_l6,existing surface/ recessed conduit/ submain wiring/ cable as required.Metre 19 19.50 371.00,NIELIT_Campus_BOQ,234,text
NIELIT_Campus_BOQ_p234_l9,28 NS Supplying of Ding bell fittings complete with all standard accessories Each 2 82.76 166.00,NIELIT_Campus_BOQ,234,text
NIELIT_Campus_BOQ_p234_l10,29 NSSupplying oflight fittings complete withallstandard accessories without starter &T5Lamp ofthe,NIELIT_Campus_BOQ,234,text
NIELIT_Campus_BOQ_p234_l12,a)1x28 WFl.Fitting asperBajaj Product. NoBLPR 128 with lamp orsimilar specification ofother,NIELIT_Campus_BOQ,234,text
NIELIT_Campus_BOQ_p234_l22,"madee of1.6mm thick sheet duly powder coated, integrated loose wire box, complete with",NIELIT_Campus_BOQ,234,text
NIELIT_Campus_BOQ_p234_l25,"arrangementfor compartment, bus chamber as required.",NIELIT_Campus_BOQ,234,text
NIELIT_Campus_BOQ_p235_l5,3 RCC WORK 1976609.80,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p235_l6,4 CONCRETE WORK 283531.40,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p235_l7,4 BRICK WORK 13926.00 605392.00,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p235_l9,6 STEEL WORK 195249.78,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p235_l10,7 FLOORING WORK 234682.00,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p235_l11,8 ROOFING WORK 59127.80,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p235_l12,9 FINISHING WORK 410211.00,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p235_l13,10 WATER PROOFING WORK 188808.00,NIELIT_Campus_BOQ,235,text
NIELIT_Campus_BOQ_p236_l12,22.6 Earth work in excavation by mechanical means (Hydraulic,NIELIT_Campus_BOQ,236,text
NIELIT_Campus_BOQ_p236_l18,"32.25 Filling available excavated earth (excluding rock) intrenches, plinth, sides",NIELIT_Campus_BOQ,236,text
NIELIT_Campus_BOQ_p236_l19,"offoundations etc.inlayers notexceeding 20cm indepth, consolidating",NIELIT_Campus_BOQ,236,text
NIELIT_Campus_BOQ_p236_l22,42.27 Supplying and filling inplinth with local sand under floors including,NIELIT_Campus_BOQ,236,text
NIELIT_Campus_BOQ_p237_l5,a) 2.35.3 Treatment ofsoilunder existing floors using chemical emulsion @oneltr.,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l7,with cement mortar 1:2(1cement: 2coarse sand) tomatch theexisting,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l14,84.1 Providing and laying inposition cement concrete ofspecified grade,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l15,excluding the cost of centring and shuttering - All work upto plinth level:,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l16,a) 4.1.3 1:2:4 (1cement :2coarse sand :4graded stone aggregate 20mm,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l18,b) 4.1.6 1:3:6 (1cement :3coarse sand :6graded stone aggregate 40mm,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l20,c) 4.1.8 1:4:8 (1cement :4coarse sand :8graded stone aggregate 40mm,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l22,"94.2 Providing andlaying cement concrete inretaining walls, return walls, walls",NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l23,"(any thickness) including attached pilasters, columns, piers, abutments,CONCRETE WORK:",NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l24,"(any thickness) including attached pilasters, columns, piers, abutments,",NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l26,"bed blocks, anchor blocks, plain window sills, fillets etc. upto floor five",NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l27,"level, excluding the cost of centering, shuttering and finishing:",NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l28,a) 4.2.5 1:3:6 (1cement :3coarse sand :6graded stone aggregate 20mm,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l30,10 4.11 Providing and laying damp-proof coarse 50mm thick cement concrete 1:2:4,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p237_l31,(1cement :2coarse sand :4graded stone aggregate 12.5 mmnominal,NIELIT_Campus_BOQ,237,text
NIELIT_Campus_BOQ_p238_l2,11 4.12 Extra forproviding and mixing water proofing material 'Impermo' or,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l3,equivalent in cement concrete work @ 1 kg. Per 50 Kg. of cement.per 50 kg.,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l4,cement264.00 35.35 9332.40,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l9,13 4.17 Making Plinth protection 50mm thick ofcement concrete 1:3:6 (1cement :,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l10,3Coarse sand :6graded stone aggregate 20mm nominal size) over 75,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l11,mm bed ofdrybricks ballast 40mm nominal size well rammed and,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l12,consolidated and grouted with fine sand including finishing the top smooth.Sqm 160.00 338.75 54200.00,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l13,consolidated and grouted with fine sand including finishing the top smooth.,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l16,"14 5.9 Centring and shuttering including strutting, propping etc.and removal of",NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l18,"a) 5.9.1 Foundations, footings, bases of columns etc. for mass concrete. sqm 180.00 166.90 30042.00",NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l19,"b) 5.9.2 Walls (any thickness) including attached pilasters, butteresses, plinth and",NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l21,"c) 5.9.3 Suspended floors, roofs, landings, balconies and access platform. sqm 220.00 311.20 68464.00",NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l22,"e) 5.9.5 Lintels, beams, plinth beams, girders, bressumers and cantilevers. sqm 228.00 262.25 59793.00",NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l23,"f)5.9.6 Columns, Pillars, Piers, Abutments, posts and Struts sqm 100.00 365.60 36560.00",NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l24,j)5.9.16 Edges of slabs and breaks in floors and walls RCC WORK:,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l25,j)5.9.16 Edges of slabs and breaks in floors and walls,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l27,"l)5.9.18 Small surfaces such ascantilever ends, brackets andends ofsteps, caps",NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p238_l28,and bases to pilasters and columns and the likesqm 40.00 398.35 15934.00,NIELIT_Campus_BOQ,238,text
NIELIT_Campus_BOQ_p239_l2,15 5.18 Providing precast cement concrete Jali1:2:4 (1cement: 2coarse sand: 4,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l3,stone aggregate 6mm nominal size) reinforced with 1.6mm diamild steel,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l4,"wire including centring &shuttering roughening cleaning, fixing and",NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l5,finishing incement mortar 1:3(1cement: 3fine sand) etc. complete,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l6,"excluding plastering of the jambs, sills and soffits.",NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l8,"16 5.22 Reinforcement forR.C.C. work including straightening, cutting, bending,",NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l11,"17 5.22 A Reinforcement forR.C.C. work including straightening, cutting, bending,",NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l15,machine vibrated design mix cement concrete ofspecified grade for,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l16,reinforced cement concrete work including pumping ofconcrete tositeof,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l17,"laying but excluding the cost ofcentring, shuttering, finishing and",NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l18,reinforcement-including admixture inrecommended proportions asper,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l22,Note-cement content considered inthisitem is@330kg/cum. Excess/less,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l23,cement used as per design mix is payable /recoverable separately ).,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l25,b) 5.33.2 All works above plinth level upto floor five level Cum 68.00 5781.50 393142.00,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l27,BRICK WORK,NIELIT_Campus_BOQ,239,text
NIELIT_Campus_BOQ_p239_l29,every third course of half brick masonry (with FPS bricks)Sqm 220.00 63.30 13926.00,NIELIT_Campus_BOQ,239,text
