id,description,description_cleaned,source,page
MCGM_Civil_BOQ_p8_l57,"the existing surface in cement mortar, filling",the existing surface in cement mortar filling,MCGM_Civil_BOQ,8
MCGM_Civil_BOQ_p8_l64,kadappa stone slab base with minimum,kadappa stone slab base with minimum,MCGM_Civil_BOQ,8
MCGM_Civil_BOQ_p8_l74,dSteel gray Granite granite slab at top and,dsteel gray granite granite slab at top and,MCGM_Civil_BOQ,8
MCGM_Civil_BOQ_p8_l81,"any other approved means, filling the joints",any other approved means filling the joints,MCGM_Civil_BOQ,8
MCGM_Civil_BOQ_p8_l82,with neat cement motar with neat smooth R2-CS-FL-47-,with neat cement motar with neat smooth r2 cs fl 47,MCGM_Civil_BOQ,8
MCGM_Civil_BOQ_p9_l4,"desired line, cement float, machine cutting,",desired line cement float machine cutting,MCGM_Civil_BOQ,9
MCGM_Civil_BOQ_p9_l5,"leveling, jointing, filling the joints with neat Sqm 100 3,636 363600",leveling jointing filling the joints with neat square meter 100 3 636 363600,MCGM_Civil_BOQ,9
MCGM_Civil_BOQ_p11_l25,"joints over c.m. bedding of 1:6, for flooring/",joints over c.meter. bedding of 1 6 for flooring,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l26,"skirting / dado, with cement float and grout",skirting dado with cement float and grout,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l28,flooring shall be mirror polished. Basic rate Sqm 115 4259 489785,flooring shall be mirror polished. basic rate square meter 115 4259 489785,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l32,"plaster/mortar/cement paste , cleaning etc.",plaster mortar cement paste cleaning etc.,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l39,"1:4 cement plaster/mortar/cement paste,",1 4 cement plaster mortar cement paste,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l43,tiles /slab as specified below of approved,tiles slab as specified below of approved,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l50,"cement float, machine cutting, leveling, R2-CS-FL-21-",cement float machine cutting leveling r2 cs fl 21,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l52,green Granite tiles/slab for height upto 150,green granite tiles slab for height upto 150,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l56,"tiles as specified below of approved quality,",tiles as specified below of approved quality,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l59,"in the desired line, cement mortar 1:3",in the desired line cement mortar 1 3,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l60,"bedding or backing, cement float, machine",bedding or backing cement float machine,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l61,"cutting, leveling, jointing, smooth cement",cutting leveling jointing smooth cement,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l62,plastering along the sides to match the 87R2-CS-FL-40- 18mm thk. Steel gray Granite slab for width Rmt 3250 377 1225250,plastering along the sides to match the 87r2 cs fl 40 18mm thickness. steel gray granite slab for width running meter 3250 377 1225250,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l63,88R2-CS-FL-40- 18mm thk. Steel gray Granite slab for width Rmt 3250 621 2018250,88r2 cs fl 40 18mm thickness. steel gray granite slab for width running meter 3250 621 2018250,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l65,cut mirror polish 1st quality Granite window,cut mirror polish 1st quality granite window,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l75,/flooring including cement mortar bedding,flooring including cement mortar bedding,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l76,"of 25 mm thick in 1:4 proportion, cement",of 25 millimeter thick in 1 4 proportion cement,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p11_l78,"jointing, filling the joints with neat cement",jointing filling the joints with neat cement,MCGM_Civil_BOQ,11
MCGM_Civil_BOQ_p12_l6,"construction,by making zari, in walls upto",construction by making zari in walls upto,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l7,75 mm deep & fitting the wall surface by,75 millimeter deep fitting the wall surface by,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l14,and fixed in C.M. 1:2and filling joints in,and fixed in c.meter. 1 2and filling joints in,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l15,"white cement mixed with pigment to Nos. 30 5,344 160320",white cement mixed with pigment to number 30 5 344 160320,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l16,93 R2-CS-FL-89 ACCESS FLOORING -Providing & fixing,93 r2 cs fl 89 access flooring providing fixing,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l17,"anti-static flooring at server room with Sqm 250 3,934 983500",anti static flooring at server room with square meter 250 3 934 983500,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l28,with 2 to 6 mm thk. adhesives on wall of,with 2 to 6 millimeter thickness. adhesives on wall of,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l33,"Vinyl flooring of approved brand, pattern,",vinyl flooring of approved brand pattern,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l35,manufacturer's specifications including floor,manufacturer specifications including floor,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l37,required. The flooring shall be in roll form,required. the flooring shall be in roll form,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l41,"tiles tiles of an approved, quality, make,",tiles tiles of an approved quality make,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l42,pattern and size for flooring in the areas like,pattern and size for flooring in the areas like,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l43,battary rooms etc. including cement mortar,battary rooms etc. including cement mortar,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l45,"cutting, leveling, jointing, fillingthe joints in",cutting leveling jointing fillingthe joints in,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l47,"and shades, curing, finishing etc complete as",and shades curing finishing etc complete as,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l55,TOTAL FOR FLOORING WORKS 115488634.58,total for flooring works 115488634.58,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l58,R2-CS-WP-33 Providing waterproofing treatment from,r2 cs wp 33 providing waterproofing treatment from,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l63,base slab or raft slab is laid. On the,base slab or raft slab is laid. on the,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l64,P.C.C. bedding a waterproofing layer,p.c.c. bedding waterproofing layer,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l65,based on cement with rough shahabad,based on cement with rough shahabad,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l68,thick for floors and 20 mm thick for sides,thick for floors and 20 millimeter thick for sides,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l69,with cement float and water proofing,with cement float and water proofing,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l73,slab as per design. After completion of the,slab as per design. after completion of the,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l74,raft / base slab and side walls the,raft base slab and side walls the,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p12_l75,"treatment of waterproofing layer shall be Sq.m 2,520 1,336 3366720",treatment of waterproofing layer shall be square meter 2 520 1 336 3366720,MCGM_Civil_BOQ,12
MCGM_Civil_BOQ_p13_l1,"the outer side of the walls, the following",the outer side of the walls the following,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l2,procedure shall be adopted :- Brick,procedure shall be adopted brick,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l3,masonry walls of adequate strength shall,masonry walls of adequate strength shall,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l5,outside level of the walls of basement. The,outside level of the walls of basement. the,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l7,above for flooring and on the inner face of,above for flooring and on the inner face of,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l8,the brick masonry upto a height of 30 cm,the brick masonry upto height of 30 centimeter,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l11,regular R.C.C.raft slab and walls. The,regular r.c.c.raft slab and walls. the,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l12,thickness of the treatment for floor and walls,thickness of the treatment for floor and walls,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l16,plain cement concrete bedding in the,plain cement concrete bedding in the,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l18,brick masonry of adequate thickness shall,brick masonry of adequate thickness shall,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l20,"caps, footings, columns and plinth beams",caps footings columns and plinth beams,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l22,bedding of the main floor. The,bedding of the main floor. the,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l23,waterproofing treatment shall then be,waterproofing treatment shall then be,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l25,P.C.C. bedding of the floor and the inner,p.c.c. bedding of the floor and the inner,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l26,faces of the brick masonry walls. The,faces of the brick masonry walls. the,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l28,brick masonry wall and continued over the,brick masonry wall and continued over the,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l29,P.C.C. of the main basement floor. Other,p.c.c. of the main basement floor. other,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l32,concrete walls and their foundation,concrete walls and their foundation,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l33,constructed to receive the waterproofing,constructed to receive the waterproofing,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l38,basis of 'the actual area of the treatment.Retaining wall & sides of Raft,basis of the actual area of the treatment.retaining wall sides of raft,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l39,98 Providing and laying integral cement based,98 providing and laying integral cement based,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l40,treatment for water proofing on the vertical,treatment for water proofing on the vertical,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l41,surface by fixing specified stone slab 22 mm,surface by fixing specified stone slab 22 millimeter,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l42,to 25 mm thick with cement slurry mixed,to 25 millimeter thick with cement slurry mixed,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l43,with water proofing compound conforming,with water proofing compound conforming,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l46,between stone slabs and the receiving,between stone slabs and the receiving,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l47,surfaces and filling the gaps with neat,surfaces and filling the gaps with neat,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l48,cement slurry mixed with water,cement slurry mixed with water,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l49,proofing compound and finishing the,proofing compound and finishing the,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l50,"exterior of stone slab with cement mortar 1:3 Sq.m 750 1,448 1086000",exterior of stone slab with cement mortar 1 3 square meter 750 1 448 1086000,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l54,50mm thick with cement concrete 1:2:4 (1,50mm thick with cement concrete 1 2 4 1,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l55,cement : 2 coarse sand : 4 graded stone,cement 2 coarse sand 4 graded stone,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l56,aggregate 12.5mm nominal size) including,aggregate 12.5mm nominal size including,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l57,water proofing material in cement concrete,water proofing material in cement concrete,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l58,work in doses by weight of cement as per Sqm 480 160 76800,work in doses by weight of cement as per square meter 480 160 76800,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l60,101R2-CS-WP-37 Providing waterproofing treatment through,101r2 cs wp 37 providing waterproofing treatment through,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l62,specifications to the flooring of water,specifications to the flooring of water,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l64,"washing places, sanitary blocks etc. by",washing places sanitary blocks etc. by,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l65,giving INJECTIONS with cement solution,giving injections with cement solution,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l66,with water proofing compound into the floor,with water proofing compound into the floor,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l67,"slab so as to make it consistent,",slab so as to make it consistent,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l70,then be covered with brickbat waterproof,then be covered with brickbat waterproof,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l73,Finally the floor shall be covered with joint,finally the floor shall be covered with joint,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l74,less waterproof cement plaster in 1:3 c.s. 12 Sqm 1025 512 524800,less waterproof cement plaster in 1 3 c.s. 12 square meter 1025 512 524800,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p13_l75,Terrace waterproofig treatmentR2-CS-WP-2,terrace waterproofig treatmentr2 cs wp 2,MCGM_Civil_BOQ,13
MCGM_Civil_BOQ_p14_l0,102R2-CS-WP-23 Waterproofing the terrace slabs with,102r2 cs wp 23 waterproofing the terrace slabs with,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l1,"average 100 mm thick, brick bats laid in",average 100 millimeter thick brick bats laid in,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l2,cement mortar bed 1:4 filled with mortar 1:4,cement mortar bed 1 4 filled with mortar 1 4,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l5,walls and IPS flooring (1:2:3) 40 mm,walls and ips flooring 1 2 3 40 millimeter,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l7,"proofing compound, as per manufacturers",proofing compound as per manufacturers,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l8,"specification laid after grouting the slab,",specification laid after grouting the slab,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l9,finishing curing etc. complete as R2-CS-WP-24 Do with broken China mosaic flooring,finishing curing etc. complete as r2 cs wp 24 do with broken china mosaic flooring,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l10,instead of IPS set in cement mortar (1:4),instead of ips set in cement mortar 1 4,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l14,ofbrickbats over 100 mm in 1:5 c.s. either,ofbrickbats over 100 millimeter in 1 5 c.s. either,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l15,due to location of rain water pipes or due to,due to location of rain water pipes or due to,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l17,water or brick bats required in the sunk,water or brick bats required in the sunk,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l20,"fixing brickbats in C.M., with waterproofing",fixing brickbats in c.meter. with waterproofing,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l24,waterproofing treatment to inside surfaces of,waterproofing treatment to inside surfaces of,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l31,crystalline waterproofing compound at,crystalline waterproofing compound at,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l35,c) Extra for Plastering of walls and finishing,extra for plastering of walls and finishing,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l36,smooth with 15 mm thick cement mortar 1:4,smooth with 15 millimeter thick cement mortar 1 4,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l37,(1 cement : 4 fine sand) admixed with,1 cement 4 fine sand admixed with,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l38,approved waterproofing compound in,approved waterproofing compound in,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l42,cement concrete of mix 1:2:4 (1 cement : 2,cement concrete of mix 1 2 4 1 cement 2,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l43,coarse sand : 4 coarse aggregate of 12.5mm,coarse sand 4 coarse aggregate of 12.5mm,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l45,waterproofing compound in recommended,waterproofing compound in recommended,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l46,"proportions, on floors to required gradient,",proportions on floors to required gradient,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l48,"with walls and floors etc., and finished",with walls and floors etc. and finished,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l50,Tank shall be tested by filling with water Dado wateroroofing,tank shall be tested by filling with water dado wateroroofing,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l52,aProviding waterproofing treatment,aproviding waterproofing treatment,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l54,portionof the R.C.C. side walls upto 1.5 m,portionof the r.c.c. side walls upto 1.5 meter,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l55,"height from floor area of water closets,",height from floor area of water closets,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l57,sanitary blocks etc. by giving,sanitary blocks etc. by giving,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l59,waterproofing compound and cement,waterproofing compound and cement,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l60,solution. The walls will then be,solution. the walls will then be,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l61,plastered with waterproof cement plaster,plastered with waterproof cement plaster,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l63,the walls shall be covered with jointless,the walls shall be covered with jointless,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p14_l64,waterproof plaster in 1:3 c.s. 12 to 15 103,waterproof plaster in 1 3 c.s. 12 to 15 103,MCGM_Civil_BOQ,14
MCGM_Civil_BOQ_p15_l1,bDo- -Do- brickwall without injection,bdo do brickwall without injection,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l4,106 R2-CS-WP-49 Providing & Making Waterproofing,106 r2 cs wp 49 providing making waterproofing,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l5,Treatment to the Chajja by finishing top,treatment to the chajja by finishing top,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l7,plaster with addition of approved water,plaster with addition of approved water,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l9,specifications and neat cement,specifications and neat cement,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l11,bottom of chajja & cement vatta above Sq.m 440 503 221320,bottom of chajja cement vatta above square meter 440 503 221320,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l14,waterproofing with MCGM approved,waterproofing with mcgm approved,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l16,floors on wall including cleaning the surface,floors on wall including cleaning the surface,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l22,a) 1st coat of chemical water proofing to be,1st coat of chemical water proofing to be,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l30,"around frame of doors, windows and",around frame of doors windows and,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l33,23Providing and fixing trap door in the,23providing and fixing trap door in the,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l41,leaf flush door of required size including,leaf flush door of required size including,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l48,finishing all exposed surfaces of wood,finishing all exposed surfaces of wood,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l51,"masonary with tar paint (Black Japan), Sqm 50 14,117 705850",masonary with tar paint black japan square meter 50 14 117 705850,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l54,37Fire rated Double leaf Door - Laminate,37fire rated double leaf door laminate,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l56,door with Panic Bar of approved make and,door with panic bar of approved make and,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l58,integrity and insulation in accordance with,integrity and insulation in accordance with,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l60,Report 212(1)/FR/2003; insulation on door,report 212 1 fr 2003 insulation on door,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p15_l66,required integrity & insulation (i.e. to,required integrity insulation i.e. to,MCGM_Civil_BOQ,15
MCGM_Civil_BOQ_p16_l1,47Fire rated Single leaf Door - Laminate,47fire rated single leaf door laminate,MCGM_Civil_BOQ,16
MCGM_Civil_BOQ_p16_l2,Finish: PnF of Wooden Fire door without,finish pnf of wooden fire door without,MCGM_Civil_BOQ,16
MCGM_Civil_BOQ_p16_l5,and insulation in accordance with the,and insulation in accordance with the,MCGM_Civil_BOQ,16
